segment_id,start_pos,end_pos,start_time,end_time,length,net_return,theta_mean,amp_z_mean,sigma_mean,viscosity_mean,sign_global
74,745,755,2019-01-04 00:00:00+00:00,2019-01-18 00:00:00+00:00,11,0.20384789156379357,0.031753935146527815,0.719719542630856,0.03458216271388989,3.0804819532484107,1.0
75,756,759,2019-01-22 00:00:00+00:00,2019-01-25 00:00:00+00:00,4,0.020310898099798136,0.0037204387660032395,0.9571906278284975,0.03269837756164457,0.5234422336134923,1.0
76,760,760,2019-01-28 00:00:00+00:00,2019-01-28 00:00:00+00:00,1,-0.14878471258951653,-0.14770119109101298,3.128162045029788,0.04756297121637101,0.9110373945601137,-1.0
77,761,761,2019-01-29 00:00:00+00:00,2019-01-29 00:00:00+00:00,1,-0.04755905947081063,-0.04752325067802344,0.977128615013104,0.0486722515018012,0.4698320367142351,-1.0
78,762,791,2019-01-30 00:00:00+00:00,2019-03-13 00:00:00+00:00,30,0.24891100756508933,0.019014399301245696,0.6064351091907643,0.035014830627848555,2.5631268119826554,1.0
79,792,792,2019-03-14 00:00:00+00:00,2019-03-14 00:00:00+00:00,1,-0.018314491250128517,-0.0183124439763127,0.8362201601732898,0.021901508430664487,0.3320179920069976,-1.0
80,793,797,2019-03-15 00:00:00+00:00,2019-03-21 00:00:00+00:00,5,0.10527607907048009,0.03782782245011949,1.0889829618356697,0.02343375241515261,0.5339630352050462,1.0
81,798,814,2019-03-22 00:00:00+00:00,2019-04-15 00:00:00+00:00,17,0.0041233788643455505,-0.0029609533746178794,0.5460980708572521,0.024834208646988994,1.1231845149464064,1.0
82,815,833,2019-04-16 00:00:00+00:00,2019-05-13 00:00:00+00:00,19,-0.15329383041657074,-0.026111335896075526,0.9187930051024653,0.017381538951043024,26.372797629241937,-1.0
83,834,838,2019-05-14 00:00:00+00:00,2019-05-20 00:00:00+00:00,5,-0.04320459078909278,-0.012684829179793133,0.8512915963254486,0.02240574692911102,1.130079940809337,-1.0
84,839,839,2019-05-21 00:00:00+00:00,2019-05-21 00:00:00+00:00,1,0.021577518621543,0.021574170802717257,0.9343880064375206,0.023092665069546513,0.41029162247119744,1.0
85,840,883,2019-05-22 00:00:00+00:00,2019-07-24 00:00:00+00:00,44,0.1428130105651293,0.01144578425379388,0.7419766846831478,0.02309836683509002,1.223503497837406,1.0
86,884,890,2019-07-25 00:00:00+00:00,2019-08-02 00:00:00+00:00,7,-0.10290028719325117,-0.02599184080466437,1.0058863518635484,0.017981169387366092,34.207498752361865,-1.0
