segment_id,start_pos,end_pos,start_time,end_time,length,net_return,theta_mean,amp_z_mean,sigma_mean,viscosity_mean,sign_global
96,996,998,2020-01-03 00:00:00+00:00,2020-01-07 00:00:00+00:00,3,-0.0191081771347843,-0.009650361772583667,1.0637753719980152,0.007595952835916411,0.4522567206308818,-1.0
97,999,1002,2020-01-08 00:00:00+00:00,2020-01-13 00:00:00+00:00,4,0.035533454663821296,0.01172092088811028,1.329510361526137,0.008474924175096455,1.322684369365426,1.0
98,1003,1011,2020-01-14 00:00:00+00:00,2020-01-27 00:00:00+00:00,9,-0.006143229246392323,-0.0004175983409637769,0.9176476693744147,0.009413843183585813,1.2081897600934899,-1.0
99,1012,1014,2020-01-28 00:00:00+00:00,2020-01-30 00:00:00+00:00,3,0.06269578487049454,0.02216305233057379,1.7561464214636977,0.011795945423213312,2.240449789306353,1.0
100,1015,1015,2020-01-31 00:00:00+00:00,2020-01-31 00:00:00+00:00,1,-0.014868744210446927,-0.014867648630654607,1.1509183614952747,0.012919015977767385,0.348327380064314,-1.0
101,1016,1021,2020-02-03 00:00:00+00:00,2020-02-10 00:00:00+00:00,6,0.10300778955300771,0.02576240403305125,1.2331818010872486,0.01427197700241726,1.1054240381492224,1.0
102,1022,1030,2020-02-11 00:00:00+00:00,2020-02-24 00:00:00+00:00,9,-0.09641029213895269,-0.024903706664275032,0.8849443728777704,0.016938589752618867,1.9093000244617266,-1.0
103,1031,1033,2020-02-25 00:00:00+00:00,2020-02-27 00:00:00+00:00,3,-0.07728657068210776,-0.053383669829739064,1.3819985791005163,0.022819981262980998,0.6295427947681677,-1.0
104,1034,1035,2020-02-28 00:00:00+00:00,2020-03-02 00:00:00+00:00,2,0.08834312001489852,0.05338648725098531,1.528555647816399,0.028124498399331677,0.9187342957991501,1.0
105,1036,1036,2020-03-03 00:00:00+00:00,2020-03-03 00:00:00+00:00,1,-0.049105584559788085,-0.049066171179454235,1.5593157532868165,0.03149174172269021,0.43255492238368204,-1.0
106,1037,1037,2020-03-04 00:00:00+00:00,2020-03-04 00:00:00+00:00,1,0.03605719172428046,0.03604157766428377,1.1368278062300459,0.0317173631383766,0.4233914048327198,1.0
107,1038,1040,2020-03-05 00:00:00+00:00,2020-03-09 00:00:00+00:00,3,-0.12426831576651232,-0.051378996746335934,1.2303313032423644,0.033056095659509344,3.63449739659302,-1.0
108,1041,1041,2020-03-10 00:00:00+00:00,2020-03-10 00:00:00+00:00,1,0.06614726534234006,0.0660510429065525,1.7323806026058506,0.0381828611559349,0.4852137704818221,1.0
109,1042,1043,2020-03-11 00:00:00+00:00,2020-03-12 00:00:00+00:00,2,-0.1460019241945929,-0.08248896028145025,1.7302763333418916,0.04143450682127689,1.141079019572871,-1.0
110,1044,1044,2020-03-13 00:00:00+00:00,2020-03-13 00:00:00+00:00,1,0.13292891795379713,0.1321541599092882,2.424791990290994,0.054820741011242256,0.5715634264046966,1.0
111,1045,1045,2020-03-16 00:00:00+00:00,2020-03-16 00:00:00+00:00,1,-0.15945320984154154,-0.15812207502446507,2.4787085437791108,0.06432913843567473,0.5453589300764858,-1.0
112,1046,1046,2020-03-17 00:00:00+00:00,2020-03-17 00:00:00+00:00,1,0.079122188714563,0.07895769604684093,1.1713298090211193,0.0675490168455521,0.3316443601351153,1.0
113,1047,1070,2020-03-18 00:00:00+00:00,2020-04-21 00:00:00+00:00,24,0.13538853538486784,0.022130743957907463,0.4955455700586759,0.06132804284508411,0.6135830875526023,1.0
114,1071,1075,2020-04-22 00:00:00+00:00,2020-04-28 00:00:00+00:00,5,0.011788319182814533,0.007433988859336968,0.5659507586122563,0.032295022584322965,0.5149944804451037,1.0
115,1076,1078,2020-04-29 00:00:00+00:00,2020-05-01 00:00:00+00:00,3,0.027645580321930652,0.016692476940014443,0.930646367894186,0.02834157851534647,0.552994115632753,1.0
