timestamp_t,timestamp_t1,p_change_raw,p_change,p_continue,actual_change,actual_continue,pred_change_label,hit_change,brier_change,q_same_given_change,q_opp_given_change,actual_same_given_change,actual_opp_given_change,expected_next_segment_theta,expected_next_segment_amp,expected_next_segment_length,expected_next_segment_net_return,actual_next_segment_theta,actual_next_segment_amp,actual_next_segment_length,actual_next_segment_net_return,brier_same_given_change,hit_same_given_change,rolling_hit_change_50,rolling_brier_change_50
2016-10-14 00:00:00+00:00,2016-10-17 00:00:00+00:00,0.6065340412655943,0.6065340412655943,0.3934659587344057,0.0,1.0,1.0,0.0,0.36788354321397365,0.5595772401763028,0.44042275982369716,,,0.0010352560945028006,0.13573622256862702,13.10798982110093,0.0016448474249737624,,,,,,,0.5405405405405406,0.23427014520003836
2016-10-17 00:00:00+00:00,2016-10-18 00:00:00+00:00,0.1618308807275463,0.1618308807275463,0.8381691192724536,0.0,1.0,0.0,1.0,0.02618923395705332,0.4902056853112846,0.5097943146887154,,,-0.00030930310648338497,0.12914494333804027,12.449951072095612,-0.0017295060309434982,,,,,,,0.5526315789473685,0.2287943317462756
2016-10-18 00:00:00+00:00,2016-10-19 00:00:00+00:00,4.881801817134248e-18,4.881801817134248e-18,1.0,0.0,1.0,0.0,1.0,2.3831988981775245e-35,4.846121315985742e-82,1.0,,,-0.009810467753052284,0.08256846745257418,7.8,-0.025573965789110798,,,,,,,0.5641025641025641,0.222927810419448
2016-10-19 00:00:00+00:00,2016-10-20 00:00:00+00:00,0.8266692961605444,0.8266692961605444,0.1733307038394556,0.0,1.0,1.0,0.0,0.6833821252145699,0.9999999999999438,5.617728504603292e-14,,,0.009571528276910216,0.1775826161683057,17.285714285713752,0.023067778834933154,,,,,,,0.55,0.2344391682893261
2016-10-20 00:00:00+00:00,2016-10-21 00:00:00+00:00,0.22881605025525986,0.22881605025525986,0.7711839497447401,0.0,1.0,1.0,0.0,0.05235678485441761,0.5436597549332414,0.45634024506675863,,,0.000726743458714779,0.1342238362585622,12.957001103938175,0.000870593172723734,,,,,,,0.5365853658536586,0.22999813454701126
2016-10-21 00:00:00+00:00,2016-10-24 00:00:00+00:00,0.3954395962637982,0.3954395962637982,0.6045604037362018,0.0,1.0,1.0,0.0,0.15637247429327572,0.4927935295816563,0.5072064704183437,,,-0.00025914551910887623,0.12939082515839853,12.474498623460281,-0.0016036287708172756,,,,,,,0.5238095238095238,0.228245142636208
2016-10-24 00:00:00+00:00,2016-10-25 00:00:00+00:00,0.9081924373666543,0.9081924373666543,0.09180756263334566,0.0,1.0,1.0,0.0,0.8248135032899844,0.6228884984207028,0.3771115015792972,,,0.0022623546504477597,0.14175168787484085,13.708542327876382,0.004724417480324936,,,,,,,0.5116279069767442,0.24211882544210978
2016-10-25 00:00:00+00:00,2016-10-26 00:00:00+00:00,0.5016205143939283,0.5016205143939283,0.4983794856060717,0.0,1.0,1.0,0.0,0.25162314046082923,0.5035671744089827,0.4964328255910173,,,-5.0330777837399e-05,0.13041447385023267,12.576694340108062,-0.001079579890456284,,,,,,,0.5,0.2423348326016261
2016-10-26 00:00:00+00:00,2016-10-27 00:00:00+00:00,0.948530074401828,0.948530074401828,0.051469925598171984,1.0,0.0,1.0,1.0,0.0026491532410813597,0.8567649653365038,0.14323503466349619,0.0,1.0,0.0072663130264623635,0.16899392633732768,16.528614816778664,0.019433962326975657,-0.011773405696976104,0.05684252611186347,7.0,-0.055049314265482874,0.7340462058280606,0.0,0.5111111111111111,0.2370084841713918
2016-10-27 00:00:00+00:00,2016-10-28 00:00:00+00:00,0.8474610949065164,0.8474610949065164,0.15253890509348356,0.0,1.0,1.0,0.0,0.7181903073801517,0.08138417632889039,0.9186158236711096,,,-0.005212614520312003,0.12250037737191709,12.430173503452707,-0.0002371434026420731,,,,,,,0.5,0.24746895858897353
2016-10-28 00:00:00+00:00,2016-10-31 00:00:00+00:00,0.4004410749114636,0.4004410749114636,0.5995589250885365,0.0,1.0,1.0,0.0,0.1603530544762484,0.08321553298481922,0.9167844670151808,,,-0.0051831407864439145,0.12261018957201625,12.439853531491186,-0.00019068260438896917,,,,,,,0.48936170212765956,0.2456154287142347
